id	name	alt_accession	tax_id	pathways	aliases	topology
27605	Uniprot:Q9VWS1		taxid:7227			
27606	Uniprot:Q9VPN3		taxid:7227			
27607	Uniprot:Q9VV74		taxid:7227			
27608	Uniprot:Q9VN23		taxid:7227			
27609	Uniprot:Q7JW07		taxid:7227			
27610	Uniprot:Q9VXS3		taxid:7227			
27611	Uniprot:Q9VBY6		taxid:7227			
27612	Uniprot:P52486		taxid:7227			
27613	Uniprot:Q9W2R2		taxid:7227			
27614	Uniprot:Q9VCC6		taxid:7227			
27615	Uniprot:P48607		taxid:7227			
27616	Uniprot:Q9VJ43		taxid:7227			
27617	Uniprot:Q9VYX0		taxid:7227			
27618	Uniprot:Q95RC5		taxid:7227			
27619	Uniprot:Q24218		taxid:7227			
27620	Uniprot:Q8IPW2		taxid:7227			
27621	Uniprot:Q9VJD1		taxid:7227			
27622	Uniprot:A1Z734		taxid:7227			
27623	Uniprot:Q9W4A9		taxid:7227			
27624	Uniprot:O46307		taxid:7227			
27625	Uniprot:Q7KVE5		taxid:7227			
27626	Uniprot:Q9VI55		taxid:7227			
27627	Uniprot:Q9VVH9		taxid:7227			
27628	Uniprot:Q9VPK3		taxid:7227			
27629	Uniprot:Q9VY98		taxid:7227			
27630	Uniprot:Q9VTC1		taxid:7227			
27631	Uniprot:A1ZBB4		taxid:7227			
27632	Uniprot:Q24534		taxid:7227			
27633	Uniprot:Q94546		taxid:7227			
27634	Uniprot:Q9VD34		taxid:7227			
27635	Uniprot:Q2PDT4		taxid:7227			
27636	Uniprot:Q8INW7		taxid:7227			
27637	Uniprot:Q9VIX2		taxid:7227			
27638	Uniprot:Q9VT69		taxid:7227			
27639	Uniprot:Q9VCE2		taxid:7227			
27640	Uniprot:A1ZAG1		taxid:7227			
27641	Uniprot:P17133		taxid:7227			
27642	Uniprot:Q8IRM9		taxid:7227			
27643	Uniprot:A1Z934		taxid:7227			
27644	Uniprot:Q9W466		taxid:7227			
27645	Uniprot:Q9V9M6		taxid:7227			
27646	Uniprot:Q7KTJ2		taxid:7227			
27647	Uniprot:Q9VZF9		taxid:7227			
27648	Uniprot:Q9W4X1		taxid:7227			
27649	Uniprot:Q9VC03		taxid:7227			
27650	Uniprot:Q8SXU0		taxid:7227			
27651	Uniprot:Q7JRA5		taxid:7227			
27652	Uniprot:Q7KBL8		taxid:7227			
27653	Uniprot:Q960D4		taxid:7227			
27654	Uniprot:Q9VWC7		taxid:7227			
27655	Uniprot:Q9VDS6		taxid:7227			
27656	Uniprot:Q9V3Z3		taxid:7227			
27657	Uniprot:Q9VFE7		taxid:7227			
27658	Uniprot:Q9VX34		taxid:7227			
27659	Uniprot:Q6NQY9		taxid:7227			
27660	Uniprot:Q7YU81		taxid:7227			
27661	Uniprot:Q9W2F0		taxid:7227			
27662	Uniprot:Q9W2G5		taxid:7227			
27664	Uniprot:Q9VB75		taxid:7227			
27665	Uniprot:Q9VB81		taxid:7227			
27666	Uniprot:Q9VK60		taxid:7227			
27667	Uniprot:A1ZBU8		taxid:7227			
27668	Uniprot:Q7JZJ3		taxid:7227			
27669	Uniprot:Q9VXX1		taxid:7227			
27670	Uniprot:Q9VQK8		taxid:7227			
27671	Uniprot:Q9VB47		taxid:7227			
27672	Uniprot:Q9VIB1		taxid:7227			
27673	Uniprot:Q9VE01		taxid:7227			
27674	Uniprot:Q7K204		taxid:7227			
27675	Uniprot:Q9VCK0		taxid:7227			
27676	Uniprot:Q7KA66		taxid:7227			
27677	Uniprot:Q9VQY8		taxid:7227			
27678	Uniprot:Q7JVW5		taxid:7227			
27679	Uniprot:Q9W0Y8		taxid:7227			
27680	Uniprot:Q7K126		taxid:7227			
27682	Uniprot:A1ZAW3		taxid:7227			
27683	Uniprot:Q8IGY7		taxid:7227			
27684	Uniprot:Q8T076		taxid:7227			
27685	Uniprot:A1ZAK1		taxid:7227			
27686	Uniprot:Q9W592		taxid:7227			
27687	Uniprot:Q7K112		taxid:7227			
27688	Uniprot:Q9W510		taxid:7227			
27689	Uniprot:Q9VPN0		taxid:7227			
27690	Uniprot:Q9VPN1		taxid:7227			
27691	Uniprot:Q7JV09		taxid:7227			
27692	Uniprot:Q9VU45		taxid:7227			
27693	Uniprot:Q9VN02		taxid:7227			
27694	Uniprot:Q9V3M2		taxid:7227			
27695	Uniprot:Q9VWN9		taxid:7227			
27696	Uniprot:Q8MRC9		taxid:7227			
27697	Uniprot:Q8IQ76		taxid:7227			
27698	Uniprot:P10351		taxid:7227			
27699	Uniprot:Q8SWU6		taxid:7227			
27700	Uniprot:Q8IGP5		taxid:7227			
27701	Uniprot:Q95RQ8		taxid:7227			
27702	Uniprot:Q23971		taxid:7227			
27703	Uniprot:P07192		taxid:7227			
27704	Uniprot:P54366		taxid:7227			
27705	Uniprot:P09956		taxid:7227			
27706	Uniprot:Q9VRF3		taxid:7227			
27707	Uniprot:O15943		taxid:7227			
27708	Uniprot:Q9VRI0		taxid:7227			
27709	Uniprot:Q9VYH1		taxid:7227			
27710	Uniprot:P35875		taxid:7227			
27711	Uniprot:Q9VFH9		taxid:7227			
27712	Uniprot:Q9VFI0		taxid:7227			
27713	Uniprot:Q8MRQ2		taxid:7227			
27714	Uniprot:Q9VTT4		taxid:7227			
27715	Uniprot:Q9VBS0		taxid:7227			
27716	Uniprot:Q9V493		taxid:7227			
27717	Uniprot:Q9VD55		taxid:7227			
27718	Uniprot:Q9VYC3		taxid:7227			
27719	Uniprot:Q9W1S7		taxid:7227			
27720	Uniprot:Q9W095		taxid:7227			
27721	Uniprot:Q9W329		taxid:7227			
27722	Uniprot:Q06453		taxid:7227			
27723	Uniprot:Q3LHL9		taxid:7227			
27724	Uniprot:Q8INH9		taxid:7227			
27725	Uniprot:Q9VG05		taxid:7227			
27726	Uniprot:Q9VHJ7		taxid:7227			
27727	Uniprot:Q9VWE5		taxid:7227			
27728	Uniprot:O45030		taxid:7227			
27729	Uniprot:Q9VSJ5		taxid:7227			
27730	Uniprot:Q8T9G8		taxid:7227			
27731	Uniprot:Q9VLM8		taxid:7227			
27732	Uniprot:Q27297		taxid:7227			
27733	Uniprot:Q8WTI7		taxid:7227			
27734	Uniprot:Q9VHL6		taxid:7227			
27735	Uniprot:Q9VMP7		taxid:7227			
27736	Uniprot:Q9VER6		taxid:7227			
27737	Uniprot:Q9TVM2		taxid:7227			
27738	Uniprot:Q9VDT1		taxid:7227			
27739	Uniprot:Q8IP97		taxid:7227			
27740	Uniprot:Q9VU72		taxid:7227			
27741	Uniprot:Q9VZG9		taxid:7227			
27742	Uniprot:Q8T8Y8		taxid:7227			
27743	Uniprot:Q9VGA8		taxid:7227			
27744	Uniprot:Q8IPS6		taxid:7227			
27745	Uniprot:Q9VNR2		taxid:7227			
27746	Uniprot:Q9VWC3		taxid:7227			
27747	Uniprot:Q0KI06		taxid:7227			
27748	Uniprot:Q9VFD9		taxid:7227			
27749	Uniprot:Q9VTC2		taxid:7227			
27750	Uniprot:Q9VCZ8		taxid:7227			
27751	Uniprot:Q7JYH3		taxid:7227			
27752	Uniprot:Q9VQA2		taxid:7227			
27753	Uniprot:Q9VPA2		taxid:7227			
27754	Uniprot:Q9W0I9		taxid:7227			
27755	Uniprot:P29310		taxid:7227			
27756	Uniprot:Q9VNC1		taxid:7227			
27757	Uniprot:Q8IR15		taxid:7227			
27758	Uniprot:P06602		taxid:7227			
27759	Uniprot:Q9VFY4		taxid:7227			
27760	Uniprot:Q9VBM3		taxid:7227			
27761	Uniprot:Q6NP72		taxid:7227			
27762	Uniprot:P47980		taxid:7227			
27763	Uniprot:Q9VMH8		taxid:7227			
27764	Uniprot:Q9W1K1		taxid:7227			
27765	Uniprot:Q9VSW5		taxid:7227			
27766	Uniprot:Q9VA56		taxid:7227			
27767	Uniprot:Q9VA58		taxid:7227			
27768	Uniprot:Q9VA59		taxid:7227			
27769	Uniprot:Q1WWB7		taxid:7227			
27770	Uniprot:Q7YTY6		taxid:7227			
27771	Uniprot:Q9VRJ3		taxid:7227			
27772	Uniprot:Q9VKI8		taxid:7227			
27773	Uniprot:Q9VY61		taxid:7227			
27774	Uniprot:Q960N3		taxid:7227			
27775	Uniprot:Q8SZY7		taxid:7227			
27776	Uniprot:P28166		taxid:7227			
27777	Uniprot:Q9VST0		taxid:7227			
27778	Uniprot:Q9W0X3		taxid:7227			
27779	Uniprot:Q7K2Q5		taxid:7227			
27780	Uniprot:Q8IR93		taxid:7227			
27781	Uniprot:Q9VZ20		taxid:7227			
27782	Uniprot:P14083		taxid:7227			
27783	Uniprot:Q9VWT2		taxid:7227			
27784	Uniprot:Q9VWA6		taxid:7227			
27785	Uniprot:Q9W481		taxid:7227			
27786	Uniprot:Q9VMU2		taxid:7227			
27787	Uniprot:P91679		taxid:7227			
27788	Uniprot:Q9VU19		taxid:7227			
27789	Uniprot:Q7K1P4		taxid:7227			
27790	Uniprot:Q9VV44		taxid:7227			
27791	Uniprot:Q9VK00		taxid:7227			
27792	Uniprot:Q9VEF1		taxid:7227			
27793	Uniprot:Q9V435		taxid:7227			
27794	Uniprot:Q9VXR2		taxid:7227			
27795	Uniprot:Q9W368		taxid:7227			
27796	Uniprot:Q8IQV7		taxid:7227			
27797	Uniprot:Q8MR04		taxid:7227			
27798	Uniprot:Q9VAF3		taxid:7227			
27799	Uniprot:O76863		taxid:7227			
27800	Uniprot:A1Z6R4		taxid:7227			
27801	Uniprot:Q9VQK1		taxid:7227			
27802	Uniprot:Q9VBQ2		taxid:7227			
27803	Uniprot:Q0E8K5		taxid:7227			
27804	Uniprot:Q8SXB5		taxid:7227			
27805	Uniprot:P15425		taxid:7227			
27806	Uniprot:O96863		taxid:7227			
27807	Uniprot:Q9VLA6		taxid:7227			
27808	Uniprot:Q9VM59		taxid:7227			
27809	Uniprot:A1ZBK7		taxid:7227			
27810	Uniprot:Q9VY87		taxid:7227			
27811	Uniprot:Q9VYA4		taxid:7227			
27812	Uniprot:Q9W3Z4		taxid:7227			
27813	Uniprot:Q9VK90		taxid:7227			
27814	Uniprot:Q9W2X3		taxid:7227			
27815	Uniprot:Q9VAY8		taxid:7227			
27816	Uniprot:Q9VXR6		taxid:7227			
27817	Uniprot:Q9VX05		taxid:7227			
27818	Uniprot:Q8T414		taxid:7227			
27819	Uniprot:Q9VK21		taxid:7227			
27820	Uniprot:Q9VCS1		taxid:7227			
27821	Uniprot:Q9VXN1		taxid:7227			
27822	Uniprot:Q9VSV3		taxid:7227			
27823	Uniprot:Q9VHA9		taxid:7227			
27824	Uniprot:P16241		taxid:7227			
27825	Uniprot:Q9VMY2		taxid:7227			
27826	Uniprot:Q9VR19		taxid:7227			
27827	Uniprot:Q9W278		taxid:7227			
27828	Uniprot:Q0E938		taxid:7227			
27829	Uniprot:A1Z8W1		taxid:7227			
27830	Uniprot:A1Z8W2		taxid:7227			
27831	Uniprot:A1Z8W3		taxid:7227			
27832	Uniprot:Q9VY15		taxid:7227			
27833	Uniprot:Q9W1K5		taxid:7227			
27834	Uniprot:Q9VFU1		taxid:7227			
27835	Uniprot:Q9VRW1		taxid:7227			
27836	Uniprot:Q9VFU2		taxid:7227			
27837	Uniprot:Q4QPV3		taxid:7227			
27838	Uniprot:Q4QPX2		taxid:7227			
27839	Uniprot:Q9VZ90		taxid:7227			
27840	Uniprot:Q9VY14		taxid:7227			
27841	Uniprot:Q9VP53		taxid:7227			
27842	Uniprot:Q9W4I6		taxid:7227			
27843	Uniprot:Q9W379		taxid:7227			
27844	Uniprot:Q7KUW4		taxid:7227			
27845	Uniprot:Q7JVK6		taxid:7227			
27846	Uniprot:Q9VFF6		taxid:7227			
27847	Uniprot:Q9VF23		taxid:7227			
27848	Uniprot:Q9W3M1		taxid:7227			
27849	Uniprot:Q95RW8		taxid:7227			
27850	Uniprot:Q9VL03		taxid:7227			
27851	Uniprot:Q9VNI4		taxid:7227			
27852	Uniprot:Q9W240		taxid:7227			
27853	Uniprot:Q9VLR0		taxid:7227			
27854	Uniprot:Q8SYU5		taxid:7227			
27855	Uniprot:Q9VRI3		taxid:7227			
27856	Uniprot:Q9VVN2		taxid:7227			
27857	Uniprot:Q9VHR7		taxid:7227			
27858	Uniprot:Q9VJN5		taxid:7227			
27859	Uniprot:Q9Y0S9		taxid:7227			
27860	Uniprot:Q9W2Y4		taxid:7227			
27861	Uniprot:Q9VR91		taxid:7227			
27862	Uniprot:Q7K304		taxid:7227			
27863	Uniprot:Q95S67		taxid:7227			
27864	Uniprot:Q9U787		taxid:7227			
27865	Uniprot:Q9VYG8		taxid:7227			
27866	Uniprot:Q9W0P0		taxid:7227			
27867	Uniprot:O61464		taxid:7227			
27868	Uniprot:Q6NR36		taxid:7227			
27869	Uniprot:P20228		taxid:7227			
27870	Uniprot:Q9VWE8		taxid:7227			
27871	Uniprot:Q9VXR1		taxid:7227			
27872	Uniprot:Q9W2W2		taxid:7227			
27873	Uniprot:P17336		taxid:7227			
27874	Uniprot:Q9VPM1		taxid:7227			
27875	Uniprot:Q9VTP5		taxid:7227			
27876	Uniprot:Q9VNG7		taxid:7227			
27877	Uniprot:Q9VFX8		taxid:7227			
27878	Uniprot:Q9VCX6		taxid:7227			
27879	Uniprot:Q9VLP6		taxid:7227			
27880	Uniprot:Q9VG07		taxid:7227			
27881	Uniprot:Q9V9Y9		taxid:7227			
27882	Uniprot:P06754		taxid:7227			
27883	Uniprot:P49455		taxid:7227			
27884	Uniprot:Q9VLB9		taxid:7227			
27885	Uniprot:A1Z7P3		taxid:7227			
27886	Uniprot:Q8SYG4		taxid:7227			
27887	Uniprot:Q9VE52		taxid:7227			
27888	Uniprot:Q9VTT2		taxid:7227			
27889	Uniprot:Q9VCR6		taxid:7227			
27890	Uniprot:Q9VTI3		taxid:7227			
27891	Uniprot:Q7KV91		taxid:7227			
27892	Uniprot:Q7KV95		taxid:7227			
27893	Uniprot:Q9W004		taxid:7227			
27894	Uniprot:Q9VW82		taxid:7227			
27895	Uniprot:Q9V3Y5		taxid:7227			
27896	Uniprot:Q9VZ63		taxid:7227			
27897	Uniprot:Q9VIC9		taxid:7227			
27898	Uniprot:P32027		taxid:7227			
27899	Uniprot:Q0E9F3		taxid:7227			
27900	Uniprot:P13677		taxid:7227			
27901	Uniprot:Q9XZH6		taxid:7227			
27902	Uniprot:Q95RB2		taxid:7227			
27903	Uniprot:P27781		taxid:7227			
27904	Uniprot:Q9VV94		taxid:7227			
27905	Uniprot:Q9VZ12		taxid:7227			
27906	Uniprot:Q9VS12		taxid:7227			
27907	Uniprot:Q4QPY0		taxid:7227			
27908	Uniprot:Q9VW15		taxid:7227			
27909	Uniprot:Q9VWA1		taxid:7227			
27910	Uniprot:Q8MLW7		taxid:7227			
27911	Uniprot:Q9VX36		taxid:7227			
27912	Uniprot:Q9W459		taxid:7227			
27913	Uniprot:Q9VA93		taxid:7227			
27914	Uniprot:Q9VVC3		taxid:7227			
27915	Uniprot:Q7K3Q3		taxid:7227			
27916	Uniprot:Q9VL48		taxid:7227			
27917	Uniprot:Q9VYU9		taxid:7227			
27918	Uniprot:Q9W2W5		taxid:7227			
27919	Uniprot:Q9W1S2		taxid:7227			
27920	Uniprot:Q9W144		taxid:7227			
27921	Uniprot:Q7JN06		taxid:7227			
27922	Uniprot:Q94513		taxid:7227			
27923	Uniprot:Q9VZ97		taxid:7227			
27924	Uniprot:Q9VCG6		taxid:7227			
27925	Uniprot:Q9VGD6		taxid:7227			
27926	Uniprot:Q9VNB0		taxid:7227			
27927	Uniprot:Q9VCH5		taxid:7227			
27928	Uniprot:Q7JQL2		taxid:7227			
27929	Uniprot:Q7K274		taxid:7227			
27930	Uniprot:Q9VF72		taxid:7227			
27931	Uniprot:Q9VLJ6		taxid:7227			
27932	Uniprot:Q9VCN3		taxid:7227			
27933	Uniprot:Q9VA85		taxid:7227			
27934	Uniprot:A1ZBT3		taxid:7227			
27935	Uniprot:Q9VDQ3		taxid:7227			
27936	Uniprot:Q4V5L1		taxid:7227			
27937	Uniprot:Q9W255		taxid:7227			
27938	Uniprot:Q9VCV3		taxid:7227			
27939	Uniprot:Q9VKM3		taxid:7227			
27940	Uniprot:Q9VTW5		taxid:7227			
27941	Uniprot:Q9VGY3		taxid:7227			
27942	Uniprot:Q9VS14		taxid:7227			
27943	Uniprot:A1ZB19		taxid:7227			
27944	Uniprot:P09077		taxid:7227			
27945	Uniprot:Q8IQB8		taxid:7227			
27946	Uniprot:Q9VIQ7		taxid:7227			
27947	Uniprot:Q7JXE4		taxid:7227			
27948	Uniprot:Q9VTS4		taxid:7227			
27949	Uniprot:Q9VLP0		taxid:7227			
27950	Uniprot:Q9V8Y7		taxid:7227			
27951	Uniprot:Q9VR64		taxid:7227			
27952	Uniprot:Q9VKX4		taxid:7227			
27953	Uniprot:Q9VTW3		taxid:7227			
27954	Uniprot:P07668		taxid:7227			
27955	Uniprot:P02517		taxid:7227			
27956	Uniprot:Q8SZ15		taxid:7227			
27957	Uniprot:Q9VDE5		taxid:7227			
27958	Uniprot:Q7JZZ3		taxid:7227			
27959	Uniprot:Q9VGC7		taxid:7227			
27960	Uniprot:A1Z7K8		taxid:7227			
27961	Uniprot:Q9V3U2		taxid:7227			
27962	Uniprot:Q9W528		taxid:7227			
27963	Uniprot:Q8SX89		taxid:7227			
27964	Uniprot:Q9VJS7		taxid:7227			
27965	Uniprot:Q9VDK2		taxid:7227			
27966	Uniprot:Q9VR24		taxid:7227			
27967	Uniprot:Q2XYF2		taxid:7227			
27968	Uniprot:Q7JW03		taxid:7227			
27969	Uniprot:Q9W1Y1		taxid:7227			
27970	Uniprot:Q9VXB4		taxid:7227			
27971	Uniprot:O76892		taxid:7227			
27972	Uniprot:Q9W3X6		taxid:7227			
27973	Uniprot:Q9W3X8		taxid:7227			
27974	Uniprot:O46339		taxid:7227			
27975	Uniprot:Q9VVI1		taxid:7227			
27976	Uniprot:Q9VUI8		taxid:7227			
27977	Uniprot:Q9V3S7		taxid:7227			
27978	Uniprot:Q9VDA3		taxid:7227			
27979	Uniprot:P42519		taxid:7227			
27980	Uniprot:Q9V3P6		taxid:7227			
27981	Uniprot:Q9VFM3		taxid:7227			
27982	Uniprot:Q9VMT2		taxid:7227			
27983	Uniprot:A1ZA28		taxid:7227			
27984	Uniprot:Q7JZW0		taxid:7227			
27985	Uniprot:Q9VPU5		taxid:7227			
27986	Uniprot:O61351		taxid:7227			
27987	Uniprot:Q9VLX9		taxid:7227			
27988	Uniprot:Q9VKF4		taxid:7227			
27989	Uniprot:Q9VNX4		taxid:7227			
27990	Uniprot:Q9VHX4		taxid:7227			
27991	Uniprot:Q9VAC7		taxid:7227			
27992	Uniprot:A1Z7E8		taxid:7227			
27993	Uniprot:Q9W199		taxid:7227			
27994	Uniprot:Q9V3C0		taxid:7227			
27995	Uniprot:Q9VG03		taxid:7227			
27996	Uniprot:Q9V3F2		taxid:7227			
27997	Uniprot:Q8MRG6		taxid:7227			
27998	Uniprot:Q9VW52		taxid:7227			
27999	Uniprot:A1Z8K2		taxid:7227			
28000	Uniprot:Q9VWG2		taxid:7227			
28001	Uniprot:Q7K4K7		taxid:7227			
28002	Uniprot:Q9I7M3		taxid:7227			
28003	Uniprot:Q9XZS8		taxid:7227			
28004	Uniprot:Q9VBJ6		taxid:7227			
28005	Uniprot:Q9VY11		taxid:7227			
28006	Uniprot:Q9VYX7		taxid:7227			
28007	Uniprot:Q9VPR6		taxid:7227			
28008	Uniprot:Q9W1Q8		taxid:7227			
28009	Uniprot:Q7K5M2		taxid:7227			
28010	Uniprot:Q9VML5		taxid:7227			
28011	Uniprot:Q8T092		taxid:7227			
28012	Uniprot:A1Z8B1		taxid:7227			
28013	Uniprot:Q9VEC3		taxid:7227			
28014	Uniprot:Q9W3G0		taxid:7227			
28015	Uniprot:Q9VM11		taxid:7227			
28016	Uniprot:Q8T3W8		taxid:7227			
28017	Uniprot:Q9VEQ2		taxid:7227			
28018	Uniprot:Q9VV24		taxid:7227			
28019	Uniprot:Q9VUG5		taxid:7227			
28020	Uniprot:Q9VII1		taxid:7227			
28021	Uniprot:Q7JY26		taxid:7227			
28022	Uniprot:Q9VXQ6		taxid:7227			
28023	Uniprot:Q9VY78		taxid:7227			
28024	Uniprot:Q9W1Z1		taxid:7227			
28025	Uniprot:Q9VUY2		taxid:7227			
28026	Uniprot:Q9W4M8		taxid:7227			
28027	Uniprot:A1ZBJ2		taxid:7227			
28028	Uniprot:Q9VV90		taxid:7227			
28029	Uniprot:Q9VNJ0		taxid:7227			
28030	Uniprot:Q9VCR3		taxid:7227			
28031	Uniprot:Q2PDW6		taxid:7227			
28032	Uniprot:Q9VR58		taxid:7227			
28033	Uniprot:Q9VXS6		taxid:7227			
28034	Uniprot:Q9VRV6		taxid:7227			
28035	Uniprot:Q7JZ53		taxid:7227			
28036	Uniprot:Q9VQK7		taxid:7227			
28037	Uniprot:Q9W1K2		taxid:7227			
28038	Uniprot:P91663		taxid:7227			
28039	Uniprot:Q9VIP9		taxid:7227			
28040	Uniprot:Q9VDS5		taxid:7227			
28041	Uniprot:Q9VTE7		taxid:7227			
28042	Uniprot:P48612		taxid:7227			
28043	Uniprot:Q9VH90		taxid:7227			
28044	Uniprot:Q9VW58		taxid:7227			
28045	Uniprot:Q9VKU4		taxid:7227			
28046	Uniprot:A1ZBC3		taxid:7227			
28047	Uniprot:Q7JUF8		taxid:7227			
28048	Uniprot:Q9VA32		taxid:7227			
28049	Uniprot:Q9VVC5		taxid:7227			
28050	Uniprot:Q9I7U4		taxid:7227			
28051	Uniprot:A1ZBD8		taxid:7227			
28052	Uniprot:Q9VIS0		taxid:7227			
28053	Uniprot:Q8SXG9		taxid:7227			
28054	Uniprot:P48601		taxid:7227			
28055	Uniprot:Q9VND4		taxid:7227			
28056	Uniprot:Q9VX98		taxid:7227			
28057	Uniprot:Q8SY46		taxid:7227			
28058	Uniprot:Q9W4Q7		taxid:7227			
28059	Uniprot:Q9XZS4		taxid:7227			
28060	Uniprot:Q9VBH0		taxid:7227			
28061	Uniprot:Q9VZQ8		taxid:7227			
28062	Uniprot:Q9VED8		taxid:7227			
28063	Uniprot:Q9W1U2		taxid:7227			
28064	Uniprot:Q9VBM1		taxid:7227			
28065	Uniprot:Q9VKF8		taxid:7227			
28066	Uniprot:Q9VH00		taxid:7227			
28067	Uniprot:Q9GYU7		taxid:7227			
28068	Uniprot:Q9VS46		taxid:7227			
28069	Uniprot:Q9VPG9		taxid:7227			
28070	Uniprot:Q9VE54		taxid:7227			
28071	Uniprot:Q9VEP0		taxid:7227			
28072	Uniprot:Q9VPY4		taxid:7227			
28073	Uniprot:Q9VID5		taxid:7227			
28074	Uniprot:Q9VRV7		taxid:7227			
28075	Uniprot:Q9VUB1		taxid:7227			
28076	Uniprot:Q6XPX3		taxid:7227			
28077	Uniprot:Q9VWQ7		taxid:7227			
28078	Uniprot:P48596		taxid:7227			
28079	Uniprot:Q9VV11		taxid:7227			
28080	Uniprot:Q86BK4		taxid:7227			
28081	Uniprot:Q9VEJ3		taxid:7227			
28082	Uniprot:Q9VD71		taxid:7227			
28083	Uniprot:Q9VVW9		taxid:7227			
28084	Uniprot:Q9VWF3		taxid:7227			
28085	Uniprot:Q9VNP4		taxid:7227			
28086	Uniprot:Q9VR26		taxid:7227			
28087	Uniprot:Q9V4B8		taxid:7227			
28088	Uniprot:Q9W0L7		taxid:7227			
28089	Uniprot:Q9VLB2		taxid:7227			
28090	Uniprot:Q9VLC0		taxid:7227			
28091	Uniprot:Q9VMQ8		taxid:7227			
28092	Uniprot:Q7JVY2		taxid:7227			
28093	Uniprot:Q8T4G5		taxid:7227			
28094	Uniprot:Q9W5W6		taxid:7227			
28095	Uniprot:Q9VT31		taxid:7227			
28096	Uniprot:Q9NIR3		taxid:7227			
28097	Uniprot:Q9VC68		taxid:7227			
28098	Uniprot:Q9W1H5		taxid:7227			
28099	Uniprot:Q4V424		taxid:7227			
28100	Uniprot:Q9VK18		taxid:7227			
28101	Uniprot:Q9W2Y5		taxid:7227			
28102	Uniprot:Q9VYD4		taxid:7227			
28103	Uniprot:Q9W4I4		taxid:7227			
28104	Uniprot:P48456		taxid:7227			
28105	Uniprot:Q9VVH8		taxid:7227			
28106	Uniprot:Q9XYM0		taxid:7227			
28107	Uniprot:Q7KUK1		taxid:7227			
28108	Uniprot:Q8SYQ0		taxid:7227			
28109	Uniprot:Q9VUD7		taxid:7227			
28110	Uniprot:Q9VCV4		taxid:7227			
28111	Uniprot:Q9I7D3		taxid:7227			
28112	Uniprot:Q9VD73		taxid:7227			
28113	Uniprot:Q9W101		taxid:7227			
28114	Uniprot:Q7KUB0		taxid:7227			
28115	Uniprot:Q7KUB1		taxid:7227			
28116	Uniprot:Q8IQA7		taxid:7227			
28117	Uniprot:Q9VSI6		taxid:7227			
28118	Uniprot:P55935		taxid:7227			
28119	Uniprot:Q9VVE2		taxid:7227			
28120	Uniprot:Q9VVV3		taxid:7227			
28121	Uniprot:Q9VHK6		taxid:7227			
28122	Uniprot:Q9VWM5		taxid:7227			
28123	Uniprot:P23023		taxid:7227			
28124	Uniprot:Q9VFM2		taxid:7227			
28125	Uniprot:Q9VXX8		taxid:7227			
28126	Uniprot:Q960X4		taxid:7227			
28127	Uniprot:Q9VYM5		taxid:7227			
28128	Uniprot:Q9VT65		taxid:7227			
28129	Uniprot:Q8T0D1		taxid:7227			
28130	Uniprot:Q7YTZ1		taxid:7227			
28131	Uniprot:Q8MS31		taxid:7227			
28132	Uniprot:Q9VNE0		taxid:7227			
28133	Uniprot:P18491		taxid:7227			
28134	Uniprot:A1Z9I8		taxid:7227			
28135	Uniprot:A1Z9I9		taxid:7227			
28136	Uniprot:A1Z9J0		taxid:7227			
28137	Uniprot:A1Z9J1		taxid:7227			
28138	Uniprot:A1Z9J3		taxid:7227			
28139	Uniprot:Q24400		taxid:7227			
28140	Uniprot:Q9XYF4		taxid:7227			
28141	Uniprot:Q9VH45		taxid:7227			
28142	Uniprot:Q9VYC1		taxid:7227			
28143	Uniprot:Q9W381		taxid:7227			
28144	Uniprot:Q9VF05		taxid:7227			
28145	Uniprot:P13097		taxid:7227			
28146	Uniprot:Q8SXU5		taxid:7227			
28147	Uniprot:Q9VIQ8		taxid:7227			
28148	Uniprot:Q8SWX6		taxid:7227			
28149	Uniprot:Q9VXQ7		taxid:7227			
28150	Uniprot:Q9VF68		taxid:7227			
28151	Uniprot:Q8IMT8		taxid:7227			
28152	Uniprot:Q9VBY7		taxid:7227			
28153	Uniprot:Q9VSL0		taxid:7227			
28154	Uniprot:Q9VWA8		taxid:7227			
28155	Uniprot:Q9VZ03		taxid:7227			
28156	Uniprot:Q9VGM5		taxid:7227			
28157	Uniprot:P05303		taxid:7227			
28158	Uniprot:Q95RV3		taxid:7227			
28159	Uniprot:Q95RV2		taxid:7227			
28160	Uniprot:Q6GV06		taxid:7227			
28161	Uniprot:Q9VR05		taxid:7227			
28162	Uniprot:Q9VIY1		taxid:7227			
28163	Uniprot:P09087		taxid:7227			
28164	Uniprot:O46094		taxid:7227			
28165	Uniprot:Q9V4D4		taxid:7227			
28166	Uniprot:Q9XZU7		taxid:7227			
28167	Uniprot:O76927		taxid:7227			
28168	Uniprot:Q9VC43		taxid:7227			
28169	Uniprot:Q9VWR0		taxid:7227			
28170	Uniprot:Q9W4L6		taxid:7227			
28171	Uniprot:Q9VUV8		taxid:7227			
28172	Uniprot:Q9VXY0		taxid:7227			
28173	Uniprot:Q9VI60		taxid:7227			
28174	Uniprot:Q9VQD0		taxid:7227			
28175	Uniprot:Q9VPH8		taxid:7227			
28176	Uniprot:Q9VQL1		taxid:7227			
28177	Uniprot:P08181		taxid:7227			
28178	Uniprot:Q9W3N7		taxid:7227			
28179	Uniprot:Q9W0W6		taxid:7227			
